8;38;6;23
8;38;7;23
8;38;8;23
9;38;6;23
9;38;7;23
9;38;8;23
10;38;6;23
10;38;7;23
10;38;8;23
7;37;6;23
7;37;7;23
7;37;8;23
8;37;5;23
8;37;6;23
8;37;7;23
8;37;8;23
8;37;9;23
9;37;5;23
9;37;6;23
9;37;7;23
9;37;8;23
9;37;9;23
10;37;5;23
10;37;6;23
10;37;7;23
10;37;8;23
10;37;9;23
11;37;6;23
11;37;7;23
11;37;8;23
7;36;6;23
7;36;7;23
7;36;8;23
8;36;5;23
8;36;6;23
8;36;7;23
8;36;8;23
8;36;9;23
9;36;5;23
9;36;6;23
9;36;7;23
9;36;8;23
9;36;9;23
10;36;5;23
10;36;6;23
10;36;7;23
10;36;8;23
10;36;9;23
11;36;6;23
11;36;7;23
11;36;8;23
8;35;7;23
10;35;7;23
9;35;6;23
9;35;8;23
9;31;7;11
9;32;7;11
9;33;7;11
9;34;7;11
9;35;7;11
9;36;7;11
9;37;7;11
