5;40;5;23
5;40;6;23
5;40;7;23
6;40;5;23
6;40;6;23
6;40;7;23
7;40;5;23
7;40;6;23
7;40;7;23
4;39;5;23
4;39;6;23
4;39;7;23
5;39;4;23
5;39;5;23
5;39;6;23
5;39;7;23
5;39;8;23
6;39;4;23
6;39;5;23
6;39;6;23
6;39;7;23
6;39;8;23
7;39;4;23
7;39;5;23
7;39;6;23
7;39;7;23
7;39;8;23
8;39;5;23
8;39;6;23
8;39;7;23
4;38;5;23
4;38;6;23
4;38;7;23
5;38;4;23
5;38;5;23
5;38;6;23
5;38;7;23
5;38;8;23
6;38;4;23
6;38;5;23
6;38;6;23
6;38;7;23
6;38;8;23
7;38;4;23
7;38;5;23
7;38;6;23
7;38;7;23
7;38;8;23
8;38;5;23
8;38;6;23
8;38;7;23
4;37;5;23
4;37;6;23
4;37;7;23
5;37;4;23
5;37;5;23
5;37;6;23
5;37;7;23
5;37;8;23
6;37;4;23
6;37;5;23
6;37;6;23
6;37;7;23
6;37;8;23
7;37;4;23
7;37;5;23
7;37;6;23
7;37;7;23
7;37;8;23
8;37;5;23
8;37;6;23
8;37;7;23
5;36;6;23
7;36;6;23
6;36;5;23
6;36;7;23
6;34;6;11
6;35;6;11
6;36;6;11
6;37;6;11
6;38;6;11
6;39;6;11
11;34;10;23
11;34;11;23
11;34;12;23
12;34;10;23
12;34;11;23
12;34;12;23
13;34;10;23
13;34;11;23
13;34;12;23
10;33;10;23
10;33;11;23
10;33;12;23
11;33;9;23
11;33;10;23
11;33;11;23
11;33;12;23
11;33;13;23
12;33;9;23
12;33;10;23
12;33;11;23
12;33;12;23
12;33;13;23
13;33;9;23
13;33;10;23
13;33;11;23
13;33;12;23
13;33;13;23
14;33;10;23
14;33;11;23
14;33;12;23
10;32;10;23
10;32;11;23
10;32;12;23
11;32;9;23
11;32;10;23
11;32;11;23
11;32;12;23
11;32;13;23
12;32;9;23
12;32;10;23
12;32;11;23
12;32;12;23
12;32;13;23
13;32;9;23
13;32;10;23
13;32;11;23
13;32;12;23
13;32;13;23
14;32;10;23
14;32;11;23
14;32;12;23
12;30;11;11
12;31;11;11
12;32;11;11
12;33;11;11
