8;29;1;23
8;29;2;23
8;29;3;23
9;29;1;23
9;29;2;23
9;29;3;23
10;29;1;23
10;29;2;23
10;29;3;23
7;28;1;23
7;28;2;23
7;28;3;23
8;28;0;23
8;28;1;23
8;28;2;23
8;28;3;23
8;28;4;23
9;28;0;23
9;28;1;23
9;28;2;23
9;28;3;23
9;28;4;23
10;28;0;23
10;28;1;23
10;28;2;23
10;28;3;23
10;28;4;23
11;28;1;23
11;28;2;23
11;28;3;23
8;27;2;23
10;27;2;23
9;27;1;23
9;27;3;23
9;26;2;11
9;27;2;11
9;28;2;11
6;31;6;23
6;31;7;23
6;31;8;23
7;31;6;23
7;31;7;23
7;31;8;23
8;31;6;23
8;31;7;23
8;31;8;23
5;30;6;23
5;30;7;23
5;30;8;23
6;30;5;23
6;30;6;23
6;30;7;23
6;30;8;23
6;30;9;23
7;30;5;23
7;30;6;23
7;30;7;23
7;30;8;23
7;30;9;23
8;30;5;23
8;30;6;23
8;30;7;23
8;30;8;23
8;30;9;23
9;30;6;23
9;30;7;23
9;30;8;23
5;29;6;23
5;29;7;23
5;29;8;23
6;29;5;23
6;29;6;23
6;29;7;23
6;29;8;23
6;29;9;23
7;29;5;23
7;29;6;23
7;29;7;23
7;29;8;23
7;29;9;23
8;29;5;23
8;29;6;23
8;29;7;23
8;29;8;23
8;29;9;23
9;29;6;23
9;29;7;23
9;29;8;23
5;28;6;23
5;28;7;23
5;28;8;23
6;28;5;23
6;28;6;23
6;28;7;23
6;28;8;23
6;28;9;23
7;28;5;23
7;28;6;23
7;28;7;23
7;28;8;23
7;28;9;23
8;28;5;23
8;28;6;23
8;28;7;23
8;28;8;23
8;28;9;23
9;28;6;23
9;28;7;23
9;28;8;23
6;27;7;23
8;27;7;23
7;27;6;23
7;27;8;23
7;26;7;11
7;27;7;11
7;28;7;11
7;29;7;11
7;30;7;11
7;31;9;23
7;31;10;23
7;31;11;23
8;31;9;23
8;31;10;23
8;31;11;23
9;31;9;23
9;31;10;23
9;31;11;23
6;30;9;23
6;30;10;23
6;30;11;23
7;30;8;23
7;30;9;23
7;30;10;23
7;30;11;23
7;30;12;23
8;30;8;23
8;30;9;23
8;30;10;23
8;30;11;23
8;30;12;23
9;30;8;23
9;30;9;23
9;30;10;23
9;30;11;23
9;30;12;23
10;30;9;23
10;30;10;23
10;30;11;23
6;29;9;23
6;29;10;23
6;29;11;23
7;29;8;23
7;29;9;23
7;29;10;23
7;29;11;23
7;29;12;23
8;29;8;23
8;29;9;23
8;29;10;23
8;29;11;23
8;29;12;23
9;29;8;23
9;29;9;23
9;29;10;23
9;29;11;23
9;29;12;23
10;29;9;23
10;29;10;23
10;29;11;23
6;28;9;23
6;28;10;23
6;28;11;23
7;28;8;23
7;28;9;23
7;28;10;23
7;28;11;23
7;28;12;23
8;28;8;23
8;28;9;23
8;28;10;23
8;28;11;23
8;28;12;23
9;28;8;23
9;28;9;23
9;28;10;23
9;28;11;23
9;28;12;23
10;28;9;23
10;28;10;23
10;28;11;23
7;27;10;23
9;27;10;23
8;27;9;23
8;27;11;23
8;25;10;11
8;26;10;11
8;27;10;11
8;28;10;11
8;29;10;11
8;30;10;11
