1;30;1;26
7;42;12;23
7;42;13;23
7;42;14;23
8;42;12;23
8;42;13;23
8;42;14;23
9;42;12;23
9;42;13;23
9;42;14;23
6;41;12;23
6;41;13;23
6;41;14;23
7;41;11;23
7;41;12;23
7;41;13;23
7;41;14;23
7;41;15;23
8;41;11;23
8;41;12;23
8;41;13;23
8;41;14;23
8;41;15;23
9;41;11;23
9;41;12;23
9;41;13;23
9;41;14;23
9;41;15;23
10;41;12;23
10;41;13;23
10;41;14;23
6;40;12;23
6;40;13;23
6;40;14;23
7;40;11;23
7;40;12;23
7;40;13;23
7;40;14;23
7;40;15;23
8;40;11;23
8;40;12;23
8;40;13;23
8;40;14;23
8;40;15;23
9;40;11;23
9;40;12;23
9;40;13;23
9;40;14;23
9;40;15;23
10;40;12;23
10;40;13;23
10;40;14;23
6;39;12;23
6;39;13;23
6;39;14;23
7;39;11;23
7;39;12;23
7;39;13;23
7;39;14;23
7;39;15;23
8;39;11;23
8;39;12;23
8;39;13;23
8;39;14;23
8;39;15;23
9;39;11;23
9;39;12;23
9;39;13;23
9;39;14;23
9;39;15;23
10;39;12;23
10;39;13;23
10;39;14;23
6;38;12;23
6;38;13;23
6;38;14;23
7;38;11;23
7;38;12;23
7;38;13;23
7;38;14;23
7;38;15;23
8;38;11;23
8;38;12;23
8;38;13;23
8;38;14;23
8;38;15;23
9;38;11;23
9;38;12;23
9;38;13;23
9;38;14;23
9;38;15;23
10;38;12;23
10;38;13;23
10;38;14;23
6;37;12;23
6;37;13;23
6;37;14;23
7;37;11;23
7;37;12;23
7;37;13;23
7;37;14;23
7;37;15;23
8;37;11;23
8;37;12;23
8;37;13;23
8;37;14;23
8;37;15;23
9;37;11;23
9;37;12;23
9;37;13;23
9;37;14;23
9;37;15;23
10;37;12;23
10;37;13;23
10;37;14;23
8;35;13;11
8;36;13;11
8;37;13;11
8;38;13;11
8;39;13;11
8;40;13;11
8;41;13;11
