5;28;3;23
5;28;4;23
5;28;5;23
6;28;3;23
6;28;4;23
6;28;5;23
7;28;3;23
7;28;4;23
7;28;5;23
4;27;3;23
4;27;4;23
4;27;5;23
5;27;2;23
5;27;3;23
5;27;4;23
5;27;5;23
5;27;6;23
6;27;2;23
6;27;3;23
6;27;4;23
6;27;5;23
6;27;6;23
7;27;2;23
7;27;3;23
7;27;4;23
7;27;5;23
7;27;6;23
8;27;3;23
8;27;4;23
8;27;5;23
5;26;4;23
7;26;4;23
6;26;3;23
6;26;5;23
6;25;4;11
6;26;4;11
6;27;4;11
4;31;8;23
4;31;9;23
4;31;10;23
5;31;8;23
5;31;9;23
5;31;10;23
6;31;8;23
6;31;9;23
6;31;10;23
3;30;8;23
3;30;9;23
3;30;10;23
4;30;7;23
4;30;8;23
4;30;9;23
4;30;10;23
4;30;11;23
5;30;7;23
5;30;8;23
5;30;9;23
5;30;10;23
5;30;11;23
6;30;7;23
6;30;8;23
6;30;9;23
6;30;10;23
6;30;11;23
7;30;8;23
7;30;9;23
7;30;10;23
3;29;8;23
3;29;9;23
3;29;10;23
4;29;7;23
4;29;8;23
4;29;9;23
4;29;10;23
4;29;11;23
5;29;7;23
5;29;8;23
5;29;9;23
5;29;10;23
5;29;11;23
6;29;7;23
6;29;8;23
6;29;9;23
6;29;10;23
6;29;11;23
7;29;8;23
7;29;9;23
7;29;10;23
5;26;9;11
5;27;9;11
5;28;9;11
5;29;9;11
5;30;9;11
