9;36;9;23
9;36;10;23
9;36;11;23
10;36;9;23
10;36;10;23
10;36;11;23
11;36;9;23
11;36;10;23
11;36;11;23
8;35;9;23
8;35;10;23
8;35;11;23
9;35;8;23
9;35;9;23
9;35;10;23
9;35;11;23
9;35;12;23
10;35;8;23
10;35;9;23
10;35;10;23
10;35;11;23
10;35;12;23
11;35;8;23
11;35;9;23
11;35;10;23
11;35;11;23
11;35;12;23
12;35;9;23
12;35;10;23
12;35;11;23
8;34;9;23
8;34;10;23
8;34;11;23
9;34;8;23
9;34;9;23
9;34;10;23
9;34;11;23
9;34;12;23
10;34;8;23
10;34;9;23
10;34;10;23
10;34;11;23
10;34;12;23
11;34;8;23
11;34;9;23
11;34;10;23
11;34;11;23
11;34;12;23
12;34;9;23
12;34;10;23
12;34;11;23
8;33;9;23
8;33;10;23
8;33;11;23
9;33;8;23
9;33;9;23
9;33;10;23
9;33;11;23
9;33;12;23
10;33;8;23
10;33;9;23
10;33;10;23
10;33;11;23
10;33;12;23
11;33;8;23
11;33;9;23
11;33;10;23
11;33;11;23
11;33;12;23
12;33;9;23
12;33;10;23
12;33;11;23
8;32;9;23
8;32;10;23
8;32;11;23
9;32;8;23
9;32;9;23
9;32;10;23
9;32;11;23
9;32;12;23
10;32;8;23
10;32;9;23
10;32;10;23
10;32;11;23
10;32;12;23
11;32;8;23
11;32;9;23
11;32;10;23
11;32;11;23
11;32;12;23
12;32;9;23
12;32;10;23
12;32;11;23
9;31;9;23
9;31;10;23
9;31;11;23
10;31;9;23
10;31;10;23
10;31;11;23
11;31;9;23
11;31;10;23
11;31;11;23
10;30;10;11
10;31;10;11
10;32;10;11
10;33;10;11
10;34;10;11
10;35;10;11
