2;38;1;23
2;38;2;23
2;38;3;23
3;38;1;23
3;38;2;23
3;38;3;23
4;38;1;23
4;38;2;23
4;38;3;23
1;37;1;23
1;37;2;23
1;37;3;23
2;37;0;23
2;37;1;23
2;37;2;23
2;37;3;23
2;37;4;23
3;37;0;23
3;37;1;23
3;37;2;23
3;37;3;23
3;37;4;23
4;37;0;23
4;37;1;23
4;37;2;23
4;37;3;23
4;37;4;23
5;37;1;23
5;37;2;23
5;37;3;23
1;36;1;23
1;36;2;23
1;36;3;23
2;36;0;23
2;36;1;23
2;36;2;23
2;36;3;23
2;36;4;23
3;36;0;23
3;36;1;23
3;36;2;23
3;36;3;23
3;36;4;23
4;36;0;23
4;36;1;23
4;36;2;23
4;36;3;23
4;36;4;23
5;36;1;23
5;36;2;23
5;36;3;23
1;35;1;23
1;35;2;23
1;35;3;23
2;35;0;23
2;35;1;23
2;35;2;23
2;35;3;23
2;35;4;23
3;35;0;23
3;35;1;23
3;35;2;23
3;35;3;23
3;35;4;23
4;35;0;23
4;35;1;23
4;35;2;23
4;35;3;23
4;35;4;23
5;35;1;23
5;35;2;23
5;35;3;23
2;34;2;23
4;34;2;23
3;34;1;23
3;34;3;23
3;32;2;11
3;33;2;11
3;34;2;11
3;35;2;11
3;36;2;11
3;37;2;11
15;25;14;26
