15;21;3;9
15;22;5;9
15;22;4;9
11;22;9;-1
9;22;10;3
9;23;10;3
9;24;10;3
9;25;10;3
9;26;10;3
9;27;10;3
9;28;10;3
9;29;10;3
9;30;10;3
9;31;10;3
9;32;10;3
9;33;10;3
9;34;10;3
9;35;10;3
9;36;10;3
9;37;10;3
9;38;10;3
9;39;10;3
9;40;10;3
9;41;10;3
9;42;10;3
9;43;10;3
9;23;10;-1
9;24;10;-1
9;25;10;-1
9;26;10;-1
9;27;10;-1
9;28;10;-1
9;29;10;-1
9;30;10;-1
9;23;10;11
9;24;10;11
9;25;10;11
9;26;10;11
9;27;10;11
9;28;10;11
9;29;10;11
9;31;10;-1
9;32;10;-1
9;33;10;-1
9;34;10;-1
9;35;10;-1
9;36;10;-1
9;30;10;11
9;31;10;11
9;32;10;11
9;33;10;11
9;34;10;11
9;37;10;-1
9;38;10;-1
9;39;10;-1
9;40;10;-1
9;35;10;11
9;36;10;11
9;37;10;11
9;38;10;11
9;39;10;11
9;41;10;-1
9;42;10;-1
9;43;10;-1
9;39;10;-1
9;38;10;-1
9;37;10;-1
9;36;10;-1
9;35;10;-1
9;34;10;-1
9;33;10;-1
9;32;10;-1
9;31;10;-1
9;30;10;-1
9;29;10;-1
9;28;10;-1
9;27;10;-1
9;26;10;-1
9;25;10;-1
9;24;10;-1
9;23;10;-1
9;22;10;-1
15;22;5;-1
15;22;4;-1
15;21;2;9
15;21;2;-1
