6;32;10;23
6;32;11;23
6;32;12;23
7;32;10;23
7;32;11;23
7;32;12;23
8;32;10;23
8;32;11;23
8;32;12;23
5;31;10;23
5;31;11;23
5;31;12;23
6;31;9;23
6;31;10;23
6;31;11;23
6;31;12;23
6;31;13;23
7;31;9;23
7;31;10;23
7;31;11;23
7;31;12;23
7;31;13;23
8;31;9;23
8;31;10;23
8;31;11;23
8;31;12;23
8;31;13;23
9;31;10;23
9;31;11;23
9;31;12;23
5;30;10;23
5;30;11;23
5;30;12;23
6;30;9;23
6;30;10;23
6;30;11;23
6;30;12;23
6;30;13;23
7;30;9;23
7;30;10;23
7;30;11;23
7;30;12;23
7;30;13;23
8;30;9;23
8;30;10;23
8;30;11;23
8;30;12;23
8;30;13;23
9;30;10;23
9;30;11;23
9;30;12;23
5;29;10;23
5;29;11;23
5;29;12;23
6;29;9;23
6;29;10;23
6;29;11;23
6;29;12;23
6;29;13;23
7;29;9;23
7;29;10;23
7;29;11;23
7;29;12;23
7;29;13;23
8;29;9;23
8;29;10;23
8;29;11;23
8;29;12;23
8;29;13;23
9;29;10;23
9;29;11;23
9;29;12;23
5;28;10;23
5;28;11;23
5;28;12;23
6;28;9;23
6;28;10;23
6;28;11;23
6;28;12;23
6;28;13;23
7;28;9;23
7;28;10;23
7;28;11;23
7;28;12;23
7;28;13;23
8;28;9;23
8;28;10;23
8;28;11;23
8;28;12;23
8;28;13;23
9;28;10;23
9;28;11;23
9;28;12;23
7;26;11;11
7;27;11;11
7;28;11;11
7;29;11;11
7;30;11;11
7;31;11;11
