9;39;2;23
9;39;3;23
9;39;4;23
10;39;2;23
10;39;3;23
10;39;4;23
11;39;2;23
11;39;3;23
11;39;4;23
8;38;2;23
8;38;3;23
8;38;4;23
9;38;1;23
9;38;2;23
9;38;3;23
9;38;4;23
9;38;5;23
10;38;1;23
10;38;2;23
10;38;3;23
10;38;4;23
10;38;5;23
11;38;1;23
11;38;2;23
11;38;3;23
11;38;4;23
11;38;5;23
12;38;2;23
12;38;3;23
12;38;4;23
8;37;2;23
8;37;3;23
8;37;4;23
9;37;1;23
9;37;2;23
9;37;3;23
9;37;4;23
9;37;5;23
10;37;1;23
10;37;2;23
10;37;3;23
10;37;4;23
10;37;5;23
11;37;1;23
11;37;2;23
11;37;3;23
11;37;4;23
11;37;5;23
12;37;2;23
12;37;3;23
12;37;4;23
9;36;2;23
9;36;3;23
9;36;4;23
10;36;2;23
10;36;3;23
10;36;4;23
11;36;2;23
11;36;3;23
11;36;4;23
10;35;3;11
10;36;3;11
10;37;3;11
10;38;3;11
11;34;7;26
3;37;8;26
