9;29;0;26
5;39;3;23
5;39;4;23
5;39;5;23
6;39;3;23
6;39;4;23
6;39;5;23
7;39;3;23
7;39;4;23
7;39;5;23
4;38;3;23
4;38;4;23
4;38;5;23
5;38;2;23
5;38;3;23
5;38;4;23
5;38;5;23
5;38;6;23
6;38;2;23
6;38;3;23
6;38;4;23
6;38;5;23
6;38;6;23
7;38;2;23
7;38;3;23
7;38;4;23
7;38;5;23
7;38;6;23
8;38;3;23
8;38;4;23
8;38;5;23
4;37;3;23
4;37;4;23
4;37;5;23
5;37;2;23
5;37;3;23
5;37;4;23
5;37;5;23
5;37;6;23
6;37;2;23
6;37;3;23
6;37;4;23
6;37;5;23
6;37;6;23
7;37;2;23
7;37;3;23
7;37;4;23
7;37;5;23
7;37;6;23
8;37;3;23
8;37;4;23
8;37;5;23
4;36;3;23
4;36;4;23
4;36;5;23
5;36;2;23
5;36;3;23
5;36;4;23
5;36;5;23
5;36;6;23
6;36;2;23
6;36;3;23
6;36;4;23
6;36;5;23
6;36;6;23
7;36;2;23
7;36;3;23
7;36;4;23
7;36;5;23
7;36;6;23
8;36;3;23
8;36;4;23
8;36;5;23
4;35;3;23
4;35;4;23
4;35;5;23
5;35;2;23
5;35;3;23
5;35;4;23
5;35;5;23
5;35;6;23
6;35;2;23
6;35;3;23
6;35;4;23
6;35;5;23
6;35;6;23
7;35;2;23
7;35;3;23
7;35;4;23
7;35;5;23
7;35;6;23
8;35;3;23
8;35;4;23
8;35;5;23
5;34;3;23
5;34;4;23
5;34;5;23
6;34;3;23
6;34;4;23
6;34;5;23
7;34;3;23
7;34;4;23
7;34;5;23
6;32;4;11
6;33;4;11
6;34;4;11
6;35;4;11
6;36;4;11
6;37;4;11
6;38;4;11
3;36;7;23
3;36;8;23
3;36;9;23
4;36;7;23
4;36;8;23
4;36;9;23
5;36;7;23
5;36;8;23
5;36;9;23
2;35;7;23
2;35;8;23
2;35;9;23
3;35;6;23
3;35;7;23
3;35;8;23
3;35;9;23
3;35;10;23
4;35;6;23
4;35;7;23
4;35;8;23
4;35;9;23
4;35;10;23
5;35;6;23
5;35;7;23
5;35;8;23
5;35;9;23
5;35;10;23
6;35;7;23
6;35;8;23
6;35;9;23
2;34;7;23
2;34;8;23
2;34;9;23
3;34;6;23
3;34;7;23
3;34;8;23
3;34;9;23
3;34;10;23
4;34;6;23
4;34;7;23
4;34;8;23
4;34;9;23
4;34;10;23
5;34;6;23
5;34;7;23
5;34;8;23
5;34;9;23
5;34;10;23
6;34;7;23
6;34;8;23
6;34;9;23
2;33;7;23
2;33;8;23
2;33;9;23
3;33;6;23
3;33;7;23
3;33;8;23
3;33;9;23
3;33;10;23
4;33;6;23
4;33;7;23
4;33;8;23
4;33;9;23
4;33;10;23
5;33;6;23
5;33;7;23
5;33;8;23
5;33;9;23
5;33;10;23
6;33;7;23
6;33;8;23
6;33;9;23
3;32;8;23
5;32;8;23
4;32;7;23
4;32;9;23
4;31;8;11
4;32;8;11
4;33;8;11
4;34;8;11
4;35;8;11
8;29;10;26
10;31;11;23
10;31;12;23
10;31;13;23
11;31;11;23
11;31;12;23
11;31;13;23
12;31;11;23
12;31;12;23
12;31;13;23
9;30;11;23
9;30;12;23
9;30;13;23
10;30;10;23
10;30;11;23
10;30;12;23
10;30;13;23
10;30;14;23
11;30;10;23
11;30;11;23
11;30;12;23
11;30;13;23
11;30;14;23
12;30;10;23
12;30;11;23
12;30;12;23
12;30;13;23
12;30;14;23
13;30;11;23
13;30;12;23
13;30;13;23
11;28;12;11
11;29;12;11
11;30;12;11
